Date,Year,Day,Hour_Min,Sev Temp 1,Sev Temp 2,Sev Temp 3,Sev Temp 4,Sev Temp 5,Sev Temp 6,Sev PA 1,Sev PA 2,Sev PA 3,Sev PA 4,Sev PA 5,Sev PA 6,Sev Calc. VWC 1,Sev Calc. VWC 2,Sev Calc. VWC 3,Sev Calc. VWC 4,Sev Calc. VWC 5,Sev Calc. VWC 6
15-Jul-2011 12:30,2011,196,1230,5.37,3.51,5.13,6.51,5.52,6.72,42.99,40.58,40.46,31.44,24.38,41.26,65.12,57.56,57.20,33.38,19.46,59.60
15-Jul-2011 13:00,2011,196,1300,5.61,3.65,5.31,6.80,5.77,7.04,42.97,40.56,40.43,31.38,24.37,41.25,65.06,57.50,57.08,33.20,19.46,59.60
15-Jul-2011 13:30,2011,196,1330,5.95,3.82,5.49,7.09,6.03,7.35,42.95,40.52,40.41,31.29,24.35,41.24,64.94,57.38,57.02,33.02,19.40,59.60
15-Jul-2011 14:00,2011,196,1400,6.21,3.95,5.64,7.33,6.25,7.59,42.93,40.48,40.39,31.22,24.34,41.24,64.88,57.26,56.96,32.84,19.40,59.54
15-Jul-2011 14:30,2011,196,1430,6.33,4.02,5.76,7.47,6.42,7.73,42.91,40.46,40.37,31.17,24.34,41.23,64.82,57.20,56.90,32.78,19.40,59.54
15-Jul-2011 15:00,2011,196,1500,6.56,4.16,5.92,7.61,6.62,8.04,42.88,40.39,40.11,31.11,24.33,41.22,64.70,56.96,56.12,32.60,19.40,59.54
15-Jul-2011 15:30,2011,196,1530,6.69,4.23,6.07,7.68,6.79,8.25,42.86,40.37,39.99,31.05,24.32,41.22,64.70,56.90,55.76,32.48,19.34,59.48
15-Jul-2011 16:00,2011,196,1600,6.81,4.31,6.18,7.71,6.92,8.40,42.84,40.35,39.95,30.99,24.31,41.21,64.64,56.84,55.64,32.36,19.34,59.48
15-Jul-2011 16:30,2011,196,1630,6.96,4.39,6.27,7.76,7.08,8.67,42.80,40.33,39.90,30.93,24.29,41.20,64.46,56.78,55.52,32.18,19.34,59.42
15-Jul-2011 17:00,2011,196,1700,7.09,4.43,6.34,7.77,7.18,8.81,42.78,40.30,39.87,30.87,24.28,41.20,64.40,56.72,55.40,32.06,19.28,59.42
15-Jul-2011 17:30,2011,196,1730,7.18,4.49,6.39,7.75,7.24,8.91,42.76,40.28,39.83,30.81,24.27,41.19,64.34,56.60,55.28,31.94,19.28,59.42
15-Jul-2011 18:00,2011,196,1800,7.25,4.54,6.46,7.73,7.33,9.01,42.69,40.26,39.74,30.76,24.26,41.19,64.10,56.60,55.04,31.82,19.28,59.42
15-Jul-2011 18:30,2011,196,1830,7.30,4.56,6.49,7.71,7.38,9.09,42.55,40.24,39.65,30.71,24.25,41.18,63.68,56.48,54.74,31.76,19.28,59.36
15-Jul-2011 19:00,2011,196,1900,7.32,4.59,6.55,7.68,7.43,9.17,42.54,40.14,39.62,30.67,24.24,41.18,63.62,56.18,54.68,31.64,19.22,59.36
15-Jul-2011 19:30,2011,196,1930,7.39,4.62,6.60,7.66,7.47,9.21,42.52,40.00,39.60,30.63,24.24,41.18,63.56,55.76,54.62,31.52,19.22,59.36
15-Jul-2011 20:00,2011,196,2000,7.46,4.64,6.61,7.63,7.51,9.20,42.50,39.93,39.57,30.59,24.23,41.17,63.50,55.58,54.56,31.46,19.22,59.36
15-Jul-2011 20:30,2011,196,2030,7.52,4.66,6.59,7.57,7.54,9.19,42.48,39.81,39.55,30.56,24.23,41.17,63.44,55.22,54.50,31.40,19.22,59.36
15-Jul-2011 21:00,2011,196,2100,7.55,4.66,6.55,7.52,7.53,9.12,42.47,39.77,39.53,30.53,24.22,41.17,63.38,55.10,54.44,31.34,19.22,59.36
15-Jul-2011 21:30,2011,196,2130,7.60,4.65,6.48,7.46,7.52,9.07,42.45,39.74,39.52,30.50,24.22,41.17,63.38,55.04,54.38,31.28,19.22,59.36
15-Jul-2011 22:00,2011,196,2200,7.61,4.63,6.39,7.40,7.49,8.96,42.44,39.67,39.51,30.48,24.21,41.17,63.32,54.86,54.38,31.22,19.22,59.36
15-Jul-2011 22:30,2011,196,2230,7.60,4.60,6.27,7.33,7.44,8.83,42.44,39.66,39.51,30.46,24.21,41.17,63.32,54.80,54.32,31.16,19.16,59.36
15-Jul-2011 23:00,2011,196,2300,7.58,4.57,6.14,7.25,7.37,8.69,42.43,39.64,39.51,30.44,24.21,41.18,63.32,54.74,54.32,31.10,19.16,59.36
15-Jul-2011 23:30,2011,196,2330,7.56,4.53,6.01,7.16,7.27,8.55,42.43,39.63,39.50,30.42,24.21,41.18,63.32,54.68,54.32,31.10,19.16,59.36
16-Jul-2011 00:00,2011,196,2400,7.53,4.49,5.86,7.08,7.16,8.42,42.43,39.62,39.50,30.41,24.21,41.19,63.32,54.68,54.32,31.04,19.16,59.42
16-Jul-2011 00:30,2011,197,30,7.49,4.43,5.73,7.00,7.04,8.27,42.43,39.60,39.50,30.39,24.21,41.19,63.32,54.62,54.32,31.04,19.16,59.42
16-Jul-2011 01:00,2011,197,100,7.44,4.36,5.59,6.92,6.90,8.11,42.24,39.60,39.51,30.38,24.21,41.19,62.72,54.62,54.32,30.98,19.16,59.42
16-Jul-2011 01:30,2011,197,130,7.38,4.30,5.45,6.83,6.78,7.95,42.23,39.60,39.51,30.37,24.20,41.20,62.66,54.62,54.32,30.98,19.16,59.42
16-Jul-2011 02:00,2011,197,200,7.33,4.25,5.32,6.75,6.63,7.81,42.23,39.60,39.51,30.36,24.21,41.20,62.66,54.62,54.38,30.98,19.16,59.42
16-Jul-2011 02:30,2011,197,230,7.27,4.18,5.19,6.67,6.48,7.66,42.24,39.59,39.52,30.35,24.21,41.21,62.66,54.56,54.38,30.92,19.16,59.48
16-Jul-2011 03:00,2011,197,300,7.21,4.11,5.06,6.59,6.34,7.51,42.24,39.58,39.52,30.35,24.21,41.21,62.72,54.56,54.38,30.92,19.16,59.48
16-Jul-2011 03:30,2011,197,330,7.14,4.06,4.95,6.49,6.20,7.37,42.25,39.58,39.53,30.34,24.21,41.22,62.72,54.56,54.38,30.92,19.16,59.48
16-Jul-2011 04:00,2011,197,400,7.06,3.99,4.84,6.41,6.07,7.25,42.25,39.58,39.53,30.33,24.21,41.22,62.72,54.56,54.44,30.86,19.16,59.48
16-Jul-2011 04:30,2011,197,430,6.99,3.94,4.74,6.33,5.93,7.12,42.26,39.57,39.54,30.32,24.21,41.23,62.72,54.56,54.44,30.86,19.16,59.54
16-Jul-2011 05:00,2011,197,500,6.92,3.88,4.66,6.25,5.82,7.05,42.26,39.56,39.54,30.31,24.21,41.23,62.78,54.50,54.44,30.86,19.16,59.54
16-Jul-2011 05:30,2011,197,530,6.88,3.85,4.61,6.20,5.72,6.95,42.26,39.56,39.54,30.31,24.21,41.23,62.78,54.50,54.44,30.86,19.16,59.54
16-Jul-2011 06:00,2011,197,600,6.81,3.81,4.58,6.15,5.66,6.91,42.25,39.55,39.55,30.30,24.21,41.24,62.72,54.44,54.44,30.86,19.22,59.54
16-Jul-2011 06:30,2011,197,630,6.76,3.78,4.56,6.12,5.58,6.88,42.26,39.54,39.55,30.30,24.21,41.24,62.72,54.44,54.44,30.80,19.22,59.54
16-Jul-2011 07:00,2011,197,700,6.72,3.76,4.57,6.08,5.54,6.86,42.26,39.53,39.55,30.29,24.21,41.24,62.78,54.44,54.50,30.80,19.22,59.54
16-Jul-2011 07:30,2011,197,730,6.66,3.76,4.59,6.06,5.55,6.89,42.26,39.52,39.55,30.29,24.21,41.24,62.78,54.38,54.50,30.80,19.22,59.60
16-Jul-2011 08:00,2011,197,800,6.63,3.75,4.63,6.06,5.56,6.93,42.26,39.48,39.55,30.28,24.21,41.24,62.78,54.26,54.50,30.80,19.22,59.60
16-Jul-2011 08:30,2011,197,830,6.61,3.76,4.72,6.05,5.60,7.01,42.27,39.42,39.55,30.26,24.21,41.24,62.78,54.08,54.50,30.74,19.22,59.60
16-Jul-2011 09:00,2011,197,900,6.60,3.77,4.80,6.09,5.67,7.06,42.27,39.40,39.55,30.25,24.21,41.24,62.78,54.02,54.44,30.74,19.16,59.54
16-Jul-2011 09:30,2011,197,930,6.59,3.81,4.92,6.13,5.76,7.20,42.26,39.38,39.54,30.23,24.21,41.24,62.78,53.96,54.44,30.68,19.16,59.54
16-Jul-2011 10:00,2011,197,1000,6.61,3.87,5.06,6.22,5.90,7.40,42.26,39.36,39.54,30.22,24.20,41.24,62.78,53.90,54.44,30.68,19.16,59.54
16-Jul-2011 10:30,2011,197,1030,6.61,3.93,5.24,6.31,6.02,7.55,42.25,39.34,39.51,30.21,24.20,41.23,62.72,53.84,54.38,30.62,19.16,59.54
16-Jul-2011 11:00,2011,197,1100,6.66,4.02,5.42,6.45,6.17,7.71,42.24,39.31,39.50,30.19,24.19,41.23,62.72,53.78,54.32,30.62,19.16,59.54
16-Jul-2011 11:30,2011,197,1130,6.69,4.11,5.62,6.62,6.34,7.85,42.23,39.29,39.49,30.17,24.19,41.22,62.66,53.72,54.26,30.56,19.16,59.54
16-Jul-2011 12:00,2011,197,1200,6.80,4.25,5.81,6.83,6.54,8.03,42.21,39.25,39.47,30.15,24.18,41.22,62.60,53.60,54.20,30.50,19.16,59.48
16-Jul-2011 12:30,2011,197,1230,6.92,4.37,5.95,7.07,6.73,8.13,42.19,39.21,39.44,30.12,24.17,41.22,62.54,53.48,54.14,30.44,19.10,59.48
16-Jul-2011 13:00,2011,197,1300,7.00,4.48,6.04,7.25,6.90,8.18,42.17,39.18,39.41,30.11,24.17,41.21,62.48,53.42,54.08,30.44,19.10,59.48
16-Jul-2011 13:30,2011,197,1330,7.02,4.59,6.14,7.38,7.04,8.28,42.12,39.15,39.39,30.09,24.16,41.21,62.30,53.30,54.02,30.38,19.10,59.48
16-Jul-2011 14:00,2011,197,1400,7.04,4.69,6.27,7.51,7.18,8.48,42.10,39.12,39.37,30.07,24.15,41.20,62.24,53.18,53.96,30.32,19.10,59.48
16-Jul-2011 14:30,2011,197,1430,7.21,4.82,6.46,7.67,7.38,8.64,42.07,39.07,39.34,30.04,24.14,41.20,62.18,53.06,53.84,30.26,19.10,59.42
16-Jul-2011 15:00,2011,197,1500,7.35,4.92,6.58,7.84,7.55,8.66,42.04,39.03,39.32,30.02,24.14,41.20,62.06,52.94,53.78,30.20,19.04,59.42
16-Jul-2011 15:30,2011,197,1530,7.45,5.01,6.65,7.94,7.70,8.73,42.03,39.01,39.30,30.00,24.13,41.19,62.00,52.88,53.72,30.20,19.04,59.42
16-Jul-2011 16:00,2011,197,1600,7.56,5.10,6.75,8.03,7.82,8.92,42.01,38.99,39.28,29.98,24.12,41.19,61.94,52.82,53.66,30.14,19.04,59.42
16-Jul-2011 16:30,2011,197,1630,7.65,5.16,6.81,8.05,7.93,9.01,41.97,38.96,39.26,29.95,24.12,41.19,61.82,52.76,53.66,30.08,19.04,59.42
16-Jul-2011 17:00,2011,197,1700,7.76,5.20,6.84,8.05,8.05,9.06,41.96,38.96,39.26,29.94,24.12,41.19,61.82,52.76,53.60,30.08,19.04,59.42
16-Jul-2011 17:30,2011,197,1730,7.82,5.21,6.80,8.06,8.13,8.98,41.97,38.97,39.26,29.95,24.13,41.19,61.82,52.76,53.60,30.08,19.04,59.42
16-Jul-2011 18:00,2011,197,1800,7.85,5.21,6.73,8.00,8.23,8.82,42.09,39.09,39.35,30.03,24.20,41.21,62.24,53.12,53.90,30.26,19.16,59.48
16-Jul-2011 18:30,2011,197,1830,7.89,5.16,6.60,7.95,8.36,8.64,42.37,39.40,39.60,30.19,24.33,41.22,63.08,54.02,54.62,30.56,19.40,59.48
16-Jul-2011 19:00,2011,197,1900,8.10,5.08,6.45,7.87,8.31,8.51,42.50,39.52,40.01,30.28,24.38,41.23,63.50,54.38,55.82,30.80,19.46,59.54
16-Jul-2011 19:30,2011,197,1930,8.27,4.99,6.28,7.77,8.18,8.38,42.59,39.69,40.48,30.38,24.42,41.24,63.80,54.86,57.26,30.98,19.52,59.54
16-Jul-2011 20:00,2011,197,2000,8.27,4.88,6.11,7.65,8.01,8.24,42.65,39.83,40.59,30.45,24.43,41.25,64.04,55.28,57.56,31.16,19.58,59.60
16-Jul-2011 20:30,2011,197,2030,8.18,4.79,5.97,7.55,7.79,8.10,42.69,39.91,40.62,30.51,24.43,41.25,64.10,55.52,57.68,31.28,19.58,59.60
16-Jul-2011 21:00,2011,197,2100,8.04,4.69,5.82,7.44,7.60,7.96,42.71,39.95,40.64,30.55,24.44,41.26,64.22,55.64,57.74,31.40,19.58,59.60
16-Jul-2011 21:30,2011,197,2130,7.91,4.61,5.68,7.32,7.38,7.80,42.73,39.99,40.66,30.58,24.44,41.26,64.28,55.76,57.80,31.46,19.58,59.66
16-Jul-2011 22:00,2011,197,2200,7.75,4.54,5.55,7.23,7.21,7.63,42.75,40.01,40.68,30.61,24.44,41.27,64.34,55.82,57.86,31.52,19.58,59.66
16-Jul-2011 22:30,2011,197,2230,7.61,4.48,5.41,7.13,7.02,7.47,42.77,40.02,40.69,30.62,24.44,41.27,64.40,55.88,57.86,31.52,19.58,59.66
16-Jul-2011 23:00,2011,197,2300,7.47,4.43,5.26,7.04,6.81,7.33,42.78,40.03,40.70,30.64,24.44,41.28,64.40,55.88,57.92,31.58,19.58,59.66
16-Jul-2011 23:30,2011,197,2330,7.33,4.37,5.14,6.94,6.69,7.14,42.79,40.03,40.70,30.64,24.43,41.28,64.46,55.88,57.92,31.58,19.58,59.66
17-Jul-2011 00:00,2011,197,2400,7.21,4.30,5.03,6.83,6.51,6.98,42.80,40.04,40.71,30.64,24.43,41.28,64.46,55.88,57.92,31.58,19.58,59.72
17-Jul-2011 00:30,2011,198,30,7.07,4.25,4.91,6.75,6.35,6.85,42.81,40.04,40.71,30.64,24.43,41.29,64.52,55.94,57.98,31.58,19.58,59.72
17-Jul-2011 01:00,2011,198,100,6.96,4.17,4.78,6.64,6.19,6.70,42.82,40.04,40.72,30.64,24.43,41.29,64.52,55.94,57.98,31.58,19.58,59.72
17-Jul-2011 01:30,2011,198,130,6.83,4.10,4.67,6.55,6.05,6.54,42.83,40.04,40.72,30.64,24.43,41.30,64.58,55.94,57.98,31.58,19.58,59.72
17-Jul-2011 02:00,2011,198,200,6.70,4.04,4.55,6.46,5.90,6.39,42.83,40.05,40.72,30.64,24.43,41.30,64.58,55.94,57.98,31.58,19.52,59.78
17-Jul-2011 02:30,2011,198,230,6.57,3.98,4.43,6.37,5.76,6.23,42.84,40.05,40.72,30.63,24.43,41.30,64.58,55.94,57.98,31.58,19.52,59.78
17-Jul-2011 03:00,2011,198,300,6.47,3.90,4.29,6.27,5.61,6.08,42.84,40.05,40.72,30.63,24.43,41.31,64.64,55.94,57.98,31.52,19.52,59.78
17-Jul-2011 03:30,2011,198,330,6.35,3.82,4.16,6.15,5.45,5.89,42.85,40.05,40.73,30.62,24.43,41.31,64.64,55.94,57.98,31.52,19.52,59.78
17-Jul-2011 04:00,2011,198,400,6.23,3.74,4.02,6.05,5.29,5.72,42.85,40.05,40.73,30.62,24.43,41.32,64.64,55.94,57.98,31.52,19.52,59.78
17-Jul-2011 04:30,2011,198,430,6.09,3.65,3.87,5.94,5.12,5.53,42.86,40.06,40.73,30.61,24.43,41.32,64.64,55.94,57.98,31.52,19.52,59.84
17-Jul-2011 05:00,2011,198,500,5.96,3.57,3.71,5.82,4.94,5.36,42.86,40.06,40.73,30.61,24.43,41.33,64.70,56.00,58.04,31.52,19.52,59.84
17-Jul-2011 05:30,2011,198,530,5.84,3.48,3.57,5.71,4.77,5.20,42.87,40.06,40.74,30.60,24.43,41.33,64.70,56.00,58.04,31.46,19.58,59.84
17-Jul-2011 06:00,2011,198,600,5.72,3.41,3.45,5.61,4.60,5.08,42.87,40.06,40.74,30.60,24.43,41.34,64.70,56.00,58.04,31.46,19.58,59.90
17-Jul-2011 06:30,2011,198,630,5.61,3.34,3.38,5.51,4.46,5.01,42.87,40.07,40.74,30.59,24.43,41.34,64.70,56.00,58.04,31.46,19.58,59.90
17-Jul-2011 07:00,2011,198,700,5.52,3.30,3.35,5.44,4.36,4.96,42.87,40.07,40.74,30.59,24.43,41.35,64.70,56.00,58.04,31.46,19.58,59.90
17-Jul-2011 07:30,2011,198,730,5.45,3.26,3.34,5.38,4.29,4.94,42.87,40.07,40.74,30.59,24.43,41.35,64.70,56.00,58.04,31.46,19.58,59.90
17-Jul-2011 08:00,2011,198,800,5.38,3.25,3.38,5.36,4.23,4.96,42.87,40.07,40.74,30.58,24.43,41.35,64.70,56.00,58.04,31.46,19.58,59.90
17-Jul-2011 08:30,2011,198,830,5.32,3.22,3.43,5.34,4.21,5.07,42.87,40.08,40.74,30.58,24.43,41.35,64.70,56.00,58.04,31.46,19.58,59.90
17-Jul-2011 09:00,2011,198,900,5.30,3.24,3.54,5.40,4.25,5.32,42.86,40.08,40.74,30.57,24.43,41.35,64.70,56.00,58.04,31.40,19.58,59.90
17-Jul-2011 09:30,2011,198,930,5.27,3.30,3.64,5.51,4.31,5.66,42.86,40.07,40.73,30.56,24.43,41.35,64.70,56.00,58.04,31.40,19.58,59.90
17-Jul-2011 10:00,2011,198,1000,5.27,3.37,3.75,5.68,4.35,5.93,42.86,40.07,40.72,30.55,24.42,41.35,64.64,56.00,57.98,31.34,19.52,59.90
17-Jul-2011 10:30,2011,198,1030,5.29,3.45,3.88,5.92,4.42,6.16,42.85,40.06,40.71,30.53,24.42,41.34,64.64,56.00,57.92,31.34,19.52,59.90
17-Jul-2011 11:00,2011,198,1100,5.37,3.56,4.08,6.19,4.51,6.34,42.83,40.03,40.70,30.51,24.41,41.34,64.58,55.88,57.92,31.28,19.52,59.84
17-Jul-2011 11:30,2011,198,1130,5.44,3.68,4.25,6.49,4.63,6.52,42.82,39.99,40.67,30.48,24.41,41.33,64.52,55.76,57.80,31.22,19.52,59.84
17-Jul-2011 12:00,2011,198,1200,5.57,3.82,4.42,6.80,4.77,6.72,42.80,39.97,40.59,30.46,24.40,41.33,64.46,55.70,57.56,31.16,19.52,59.84
17-Jul-2011 12:30,2011,198,1230,5.69,3.96,4.58,7.06,4.94,6.89,42.78,39.94,40.53,30.43,24.39,41.32,64.46,55.64,57.38,31.10,19.52,59.84
17-Jul-2011 13:00,2011,198,1300,5.79,4.12,4.73,7.30,5.11,7.10,42.77,39.91,40.47,30.40,24.39,41.32,64.40,55.52,57.20,31.04,19.46,59.78
17-Jul-2011 13:30,2011,198,1330,5.97,4.27,4.88,7.55,5.33,7.33,42.74,39.88,40.42,30.37,24.38,41.31,64.28,55.46,57.08,30.98,19.46,59.78
17-Jul-2011 14:00,2011,198,1400,6.15,4.40,5.04,7.80,5.54,7.51,42.72,39.85,40.39,30.34,24.37,41.31,64.22,55.34,56.96,30.92,19.46,59.78
17-Jul-2011 14:30,2011,198,1430,6.31,4.53,5.17,7.98,5.76,7.67,42.69,39.82,40.36,30.31,24.36,41.30,64.16,55.28,56.90,30.86,19.40,59.78
17-Jul-2011 15:00,2011,198,1500,6.46,4.66,5.28,8.11,5.97,7.81,42.66,39.79,40.21,30.28,24.35,41.30,64.04,55.16,56.42,30.80,19.40,59.72
17-Jul-2011 15:30,2011,198,1530,6.58,4.76,5.39,8.18,6.13,7.90,42.63,39.75,40.05,30.25,24.33,41.29,63.92,55.04,55.94,30.74,19.40,59.72
17-Jul-2011 16:00,2011,198,1600,6.69,4.86,5.50,8.19,6.30,7.96,42.61,39.64,39.98,30.22,24.32,41.29,63.86,54.74,55.76,30.68,19.40,59.72
17-Jul-2011 16:30,2011,198,1630,6.89,4.96,5.61,8.21,6.47,8.06,42.58,39.55,39.87,30.19,24.31,41.28,63.80,54.44,55.40,30.62,19.34,59.72
17-Jul-2011 17:00,2011,198,1700,6.99,5.01,5.68,8.21,6.58,8.10,42.56,39.49,39.83,30.17,24.30,41.28,63.68,54.32,55.28,30.56,19.34,59.66
17-Jul-2011 17:30,2011,198,1730,7.06,5.03,5.67,8.17,6.67,8.09,42.53,39.47,39.80,30.14,24.29,41.28,63.62,54.20,55.22,30.50,19.34,59.66
17-Jul-2011 18:00,2011,198,1800,7.07,5.02,5.62,8.09,6.70,8.12,42.52,39.45,39.78,30.12,24.28,41.27,63.56,54.20,55.16,30.44,19.34,59.66
17-Jul-2011 18:30,2011,198,1830,7.08,5.01,5.59,8.00,6.72,8.19,42.47,39.43,39.76,30.10,24.28,41.27,63.44,54.08,55.10,30.38,19.28,59.66
17-Jul-2011 19:00,2011,198,1900,7.09,4.98,5.56,7.89,6.70,8.23,42.29,39.41,39.72,30.09,24.27,41.27,62.84,54.08,54.98,30.38,19.28,59.66
17-Jul-2011 19:30,2011,198,1930,7.10,4.94,5.52,7.79,6.68,8.26,42.27,39.39,39.67,30.07,24.26,41.27,62.78,54.02,54.86,30.32,19.28,59.66
17-Jul-2011 20:00,2011,198,2000,7.11,4.89,5.48,7.69,6.64,8.27,42.24,39.37,39.65,30.05,24.26,41.27,62.72,53.96,54.74,30.32,19.28,59.66
17-Jul-2011 20:30,2011,198,2030,7.08,4.84,5.42,7.59,6.59,8.25,42.21,39.26,39.63,30.04,24.25,41.27,62.60,53.66,54.68,30.26,19.28,59.66
17-Jul-2011 21:00,2011,198,2100,7.06,4.79,5.36,7.48,6.52,8.21,42.20,39.25,39.62,30.02,24.25,41.28,62.54,53.60,54.68,30.20,19.22,59.66
17-Jul-2011 21:30,2011,198,2130,7.01,4.74,5.28,7.36,6.45,8.15,42.18,39.24,39.60,30.01,24.24,41.28,62.54,53.54,54.62,30.20,19.22,59.66
17-Jul-2011 22:00,2011,198,2200,6.97,4.68,5.18,7.26,6.37,8.04,42.17,39.22,39.59,29.99,24.24,41.28,62.48,53.54,54.62,30.14,19.22,59.72
17-Jul-2011 22:30,2011,198,2230,6.90,4.60,5.05,7.15,6.28,7.90,42.17,39.22,39.59,29.98,24.24,41.28,62.48,53.48,54.56,30.14,19.22,59.72
17-Jul-2011 23:00,2011,198,2300,6.84,4.52,4.89,7.03,6.18,7.75,42.15,39.21,39.58,29.97,24.24,41.29,62.42,53.48,54.56,30.14,19.22,59.72
17-Jul-2011 23:30,2011,198,2330,6.76,4.44,4.73,6.91,6.04,7.60,42.14,39.20,39.57,29.96,24.24,41.29,62.36,53.42,54.50,30.08,19.22,59.72
18-Jul-2011 00:00,2011,198,2400,6.66,4.37,4.53,6.79,5.89,7.41,42.12,39.19,39.57,29.95,24.24,41.29,62.30,53.42,54.50,30.08,19.22,59.72
18-Jul-2011 00:30,2011,199,30,6.58,4.27,4.38,6.64,5.71,7.22,42.12,39.19,39.57,29.95,24.24,41.30,62.30,53.42,54.50,30.08,19.22,59.72
18-Jul-2011 01:00,2011,199,100,6.48,4.16,4.17,6.52,5.51,7.01,42.11,39.19,39.57,29.94,24.24,41.31,62.30,53.42,54.50,30.02,19.22,59.78
18-Jul-2011 01:30,2011,199,130,6.38,4.07,3.98,6.38,5.32,6.81,42.11,39.18,39.57,29.93,24.24,41.31,62.24,53.42,54.56,30.02,19.22,59.78
18-Jul-2011 02:00,2011,199,200,6.27,3.97,3.79,6.25,5.11,6.63,42.11,39.18,39.57,29.93,24.24,41.32,62.24,53.42,54.56,30.02,19.22,59.78
18-Jul-2011 02:30,2011,199,230,6.16,3.87,3.63,6.12,4.91,6.45,42.11,39.18,39.58,29.92,24.24,41.32,62.30,53.36,54.56,30.02,19.22,59.84
18-Jul-2011 03:00,2011,199,300,6.07,3.78,3.48,5.99,4.71,6.27,42.10,39.18,39.58,29.92,24.24,41.33,62.24,53.36,54.56,30.02,19.22,59.84
18-Jul-2011 03:30,2011,199,330,5.96,3.68,3.33,5.88,4.51,6.09,42.10,39.18,39.58,29.91,24.25,41.34,62.24,53.36,54.56,30.02,19.22,59.84
18-Jul-2011 04:00,2011,199,400,5.85,3.60,3.21,5.76,4.32,5.95,42.10,39.18,39.58,29.91,24.25,41.34,62.24,53.36,54.56,30.02,19.28,59.90
18-Jul-2011 04:30,2011,199,430,5.75,3.52,3.12,5.65,4.16,5.83,42.11,39.18,39.58,29.91,24.25,41.35,62.24,53.36,54.56,29.96,19.28,59.90
18-Jul-2011 05:00,2011,199,500,5.66,3.44,3.04,5.55,4.02,5.73,42.10,39.17,39.58,29.90,24.25,41.35,62.24,53.36,54.56,29.96,19.28,59.90
18-Jul-2011 05:30,2011,199,530,5.57,3.37,3.00,5.47,3.90,5.61,42.10,39.17,39.58,29.90,24.25,41.35,62.24,53.36,54.56,29.96,19.28,59.90
18-Jul-2011 06:00,2011,199,600,5.49,3.33,2.95,5.39,3.80,5.54,42.10,39.17,39.58,29.90,24.26,41.36,62.24,53.36,54.56,29.96,19.28,59.90
18-Jul-2011 06:30,2011,199,630,5.42,3.27,2.96,5.34,3.72,5.50,42.10,39.17,39.58,29.89,24.26,41.36,62.24,53.36,54.56,29.96,19.28,59.96
18-Jul-2011 07:00,2011,199,700,5.35,3.24,2.99,5.30,3.69,5.49,42.10,39.17,39.58,29.89,24.26,41.36,62.24,53.36,54.56,29.96,19.28,59.96
18-Jul-2011 07:30,2011,199,730,5.30,3.23,3.02,5.27,3.67,5.49,42.09,39.16,39.58,29.89,24.26,41.36,62.24,53.36,54.56,29.96,19.28,59.96
18-Jul-2011 08:00,2011,199,800,5.27,3.20,3.08,5.26,3.70,5.51,42.07,39.16,39.58,29.88,24.26,41.36,62.18,53.36,54.56,29.90,19.28,59.96
18-Jul-2011 08:30,2011,199,830,5.24,3.21,3.17,5.27,3.76,5.57,42.06,39.16,39.58,29.88,24.26,41.36,62.12,53.30,54.56,29.90,19.28,59.96
18-Jul-2011 09:00,2011,199,900,5.19,3.23,3.27,5.28,3.83,5.73,42.06,39.16,39.58,29.87,24.26,41.36,62.12,53.30,54.56,29.90,19.28,59.96
18-Jul-2011 09:30,2011,199,930,5.18,3.27,3.41,5.35,3.90,6.09,41.96,39.15,39.57,29.86,24.26,41.36,61.82,53.30,54.50,29.90,19.28,59.96
18-Jul-2011 10:00,2011,199,1000,5.18,3.34,3.60,5.48,4.02,6.48,41.95,39.14,39.56,29.85,24.26,41.36,61.76,53.24,54.50,29.84,19.28,59.90
18-Jul-2011 10:30,2011,199,1030,5.21,3.44,3.80,5.69,4.15,6.72,41.92,39.12,39.55,29.84,24.25,41.35,61.70,53.24,54.44,29.84,19.28,59.90
18-Jul-2011 11:00,2011,199,1100,5.25,3.56,4.04,5.96,4.28,6.85,41.88,39.10,39.52,29.82,24.25,41.34,61.58,53.12,54.38,29.78,19.22,59.90
18-Jul-2011 11:30,2011,199,1130,5.34,3.69,4.28,6.28,4.42,6.97,41.86,39.00,39.50,29.80,24.24,41.33,61.46,52.88,54.32,29.78,19.22,59.84
18-Jul-2011 12:00,2011,199,1200,5.44,3.85,4.48,6.59,4.61,7.11,41.83,38.97,39.46,29.78,24.23,41.32,61.40,52.76,54.20,29.72,19.22,59.84
18-Jul-2011 12:30,2011,199,1230,5.57,4.02,4.67,6.91,4.81,7.32,41.79,38.93,39.43,29.75,24.22,41.32,61.28,52.64,54.14,29.66,19.22,59.78
18-Jul-2011 13:00,2011,199,1300,5.71,4.19,4.86,7.22,5.04,7.49,41.64,38.89,39.40,29.72,24.21,41.31,60.80,52.52,54.02,29.60,19.22,59.78
18-Jul-2011 13:30,2011,199,1330,5.86,4.36,5.02,7.49,5.27,7.58,41.55,38.85,39.36,29.69,24.20,41.30,60.50,52.40,53.90,29.54,19.16,59.78
18-Jul-2011 14:00,2011,199,1400,6.00,4.60,5.17,7.76,5.50,7.62,41.41,38.80,39.32,29.66,24.19,41.30,60.08,52.28,53.78,29.48,19.16,59.72
18-Jul-2011 14:30,2011,199,1430,6.12,4.76,5.32,7.99,5.75,7.71,41.25,38.76,39.28,29.64,24.18,41.29,59.60,52.16,53.66,29.42,19.16,59.72
